Image_ID,Label,cn_caption,en_caption,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-2-9C.png,Fundus disease caused by systemic disease,"宸︾溂缁撹妭鐥呮€ц鐩樼梾鍙樿崸鍏夐€犲奖鍍?.28鍒嗛挓锛岀粨鑺傚鍛堥珮鑽у厜锛岃寖鍥寸暐鏈夋墿澶с€備复搴婅祫鏂欙細鎮ｅ効鐢锋€э紝12宀侊紝6宀佹椂鍙戜綔锛屼粬闄㈣瘖鏂负缁撹妭鐥呫€傚彸鐪艰鍔涗笅闄?~6骞达紝鐜拌鍔涘彸鐪?.6锛屽乏鐪?.2銆?""Fluoroscopic image of a nodular disease optic disc lesion in the left eye 9.28 minutes", with hyperfluorescence at the nodule and slight enlargement. CLINICAL DATA: The child is a male, 12 years old, who had an attack at the age of 6 years and was diagnosed with nodular disease at another hospital. The vision in the right eye had decreased for 5-6 years," and now the visual acuity was 0.6 in the right eye and 1.2 in the left eye.""",,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-2-9D.png,Fundus disease caused by systemic disease,"宸︾溂澶氬彂鎬уぇ鍔ㄨ剦鐐庣溂搴曠梾鍙橀€犲奖鍍忋€備竴渚?2宀佸コ鎬у鍙戞€уぇ鍔ㄨ剦鐐庢偅鑰呯殑FFA鍍忥紝2鍒?.4绉掞紝宸︾溂搴曢蓟涓嬫柟锛岄潤鑴夊皻鍙灞傛祦锛?闈欒剦鍐呰鏌变笉鍧囷紝鏈変簺琛€绠″唴鍙鐐圭姸寮鸿崸鍏夛紝鐗瑰埆鏄潤鑴夈€傞潤鑴夋梺鍙浼楀寰绠＄槫锛屽憟鐐圭姸寮鸿崸鍏夈€傚井琛€绠＄槫浣嶄簬鐪煎簳涓懆閮紝鍛ㄨ竟閮ㄥ拰缂鸿鍖哄懆鍥达紝鑷绠″悜澶栬啫鍑猴紝鍛堢皣鐘躲€佷覆鐝犵姸鍒嗗竷銆?""Contrast image of a fundus lesion in the left eye with multiple aortitis. FFA image of a 32-year-old woman with polyarteritis media", 2 minutes 0.4 seconds, left fundus subnasal, veins still visible as laminar flow, uneven columns of blood in the veins, and punctate strong fluorescence visible in some vessels, especially veins. Numerous microangiomas are seen adjacent to the veins, which are punctate and strongly fluorescent. The microangiomas are located in the mid-peripheral part of the fundus, around the periphery and the ischemic area," expanding outward from the vessels in clusters and beads.""",,,,,,
39_MM_Retinal_dataset/FFA/figure20-2-12C.png,Fundus disease caused by systemic disease,"宸︾溂澶氬彂鎬уぇ鍔ㄨ剦鐐庣溂搴曠梾鍙橀€犲奖鍍忋€備竴渚?2宀佸コ鎬у鍙戞€уぇ鍔ㄨ剦鐐庢偅鑰呯殑FFA鍍忥紝2鍒?3.4绉掞紝鐪煎簳棰炰晶銆傞潤鑴夊皻鍙灞傛祦锛?闈欒剦鍐呰鏌变笉鍧囷紝鏈変簺琛€绠″唴鍙鐐圭姸寮鸿崸鍏夛紝鐗瑰埆鏄潤鑴夈€傞潤鑴夋梺鍙浼楀寰绠＄槫锛屽憟鐐圭姸寮鸿崸鍏夈€傚井琛€绠＄槫浣嶄簬鐪煎簳涓懆閮紝鍛ㄨ竟閮ㄥ拰缂鸿鍖哄懆鍥达紝鑷绠″悜澶栬啫鍑猴紝鍛堢皣鐘躲€佷覆鐝犵姸鍒嗗竷銆?""Fundus lesion contrast image of multiple aortitis in the left eye. FFA image of a 32-year-old woman with polyarteritis media", 2 minutes, 13.4 seconds, fundus temporalis. Laminar flow is still visible in the veins, and the columns of blood in the veins are heterogeneous, with strong punctate fluorescence seen in some vessels, especially in the veins. Numerous microangiomas are seen adjacent to the veins, which are punctate and strongly fluorescent. The microangiomas are located in the mid-peripheral part of the fundus, around the periphery and ischemic areas," expanding outward from the vessels in clusters and beads.""",,,,,,
39_MM_Retinal_dataset/FFA/figure20-2-12D.png,Fundus disease caused by systemic disease,"娣峰悎鎬х粨缂旂粍缁囩梾鐪煎簳鐥呭彉銆傚彸鐪奸€犲奖鍍忥紝瑙嗙洏涓婃湁鍚诲悎鏀€傛暣涓溂搴曟樉绀烘瘺缁嗚绠℃墿寮犮€佸井琛€绠＄槫鍙婃棤鐏屾敞鍖猴紝榛勬枒涔熷寘鎷湪鍐呫€傝壊绱犳枒澶勬樉绀轰綆鑽у厜鍖恒€備复搴婅祫鏂欙細鎮ｈ€呭コ鎬э紝71宀侊紝鍦ㄥ寳浜崗鍜屽尰闄㈠氨璇婂骞达紝璇婃柇涓烘贩鍚堟€х粨缂旂粍缁囩梾銆傚乏鐪煎洜鐜荤拑浣撶Н琛€鏇捐鐜诲垏鏈紝璇婃柇涓哄弻鐪肩郴缁у彂鎬ц缃戣啘闈欒剦闃诲銆?""Mixed connective tissue disease fundus lesions. Contrast image of the right eye with anastomotic branches on the optic disk. The entire fundus shows capillary dilatation", microangiomas, and areas of nonperfusion, with the macula included. The pigmented spots show areas of hypofluorescence. CLINICAL INFORMATION: The patient was a female, 71 years old," who had been seen at Peking Union Medical College Hospital for many years and was diagnosed with mixed connective tissue disease. The left eye had undergone a bolectomy due to vitreous hemorrhage and was diagnosed as secondary retinal vein occlusion in both eyes.""",,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-5-2C.png,Fundus disease caused by systemic disease,"娣峰悎鎬х粨缂旂粍缁囩梾鐪煎簳鐥呭彉銆傚乏鐪奸€犲奖鍍忥紝瑙嗙洏涓婃湁鍚诲悎鏀€備笅鏂归蓟渚ч蓟涓婃柟鐪煎簳鏄剧ず姣涚粏琛€绠℃墿寮犮€佸井琛€绠＄槫鍙婃棤鐏屾敞鍖猴紝榛勬枒涓婃柟鐩稿杈冨ソ銆傝壊绱犳枒澶勬樉绀轰綆鑽у厜鍖恒€備复搴婅祫鏂欙細鎮ｈ€呭コ鎬э紝71宀侊紝鍦ㄥ寳浜崗鍜屽尰闄㈠氨璇婂骞达紝璇婃柇涓烘贩鍚堟€х粨缂旂粍缁囩梾銆傚乏鐪煎洜鐜荤拑浣撶Н琛€鏇捐鐜诲垏鏈紝璇婃柇涓哄弻鐪肩郴缁у彂鎬ц缃戣啘闈欒剦闃诲銆?""Mixed connective tissue disease fundus lesions. Contrast image of the left eye with anastomotic branches on the optic disk. The inferior nasal suprachoroidal fundus shows capillary dilatation", microangiomas, and areas of nonperfusion, relatively well above the macula. The pigmented spots show areas of hypofluorescence. CLINICAL INFORMATION: The patient is a female, 71 years old," who has been attending Peking Union Medical College Hospital for many years and was diagnosed with mixed connective tissue disease. The left eye had undergone a glass excision due to vitreous hemorrhage and was diagnosed as secondary retinal vein occlusion in both eyes.""",,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-5-2D.png,Fundus disease caused by systemic disease,"鎷熸姉纾疯剛鎶椾綋缁煎悎寰佺溂搴曠梾鍙樸€傚彸鐪艰崸鍏夐€犲奖7.55 鍒嗛挓瑙嗙洏涓婁竴鐐圭姸楂樿崸鍏夛紝鐩樹笅鏂逛竴娈甸潤鑴夌潃鏌擄紝鍏舵梺娓楁紡鍛堥珮鑽у厜銆傞粍鏂戝彲瑙佸泭鏍风幆褰㈣崸鍏?CME) 銆傛偅鑰呬簬2 涓湀鍓嶅湪浠栭櫌OCT妫€鏌ワ紝鍙岀溂榛勬枒鍧囨湁鏄庢樉鐨凜ME銆傜粡娌荤枟鍚庢湁鎵€鎭㈠銆備复搴婅祫鏂欙細鎮ｈ€呭コ鎬э紝52宀侊紝鑷鍙岀溂瑙嗙墿涓嶆竻1骞达紝瑙嗗姏鍙崇溂0. 1锛屽乏鐪?.2銆傜溂鍓嶈妭闃存€э紝鐜荤拑浣撴贩娴婏紝榛勬枒姘磋偪銆傚嵃璞★細鍙岀溂鍚庤壊绱犺啘鐐庯紝榛勬枒鍥婃牱姘磋偪銆傜粡椋庢箍鍏嶇柅绉戞鏌ワ紝鎶楀績纾疯剛鎶椾綋鏄捐憲澧炲姞杈?7.06锛堟甯?.7)锛屽叾浣欏绉嶆姉浣撴鏌ラ槾鎬э紝琛€娌夋甯搞€傚叏韬湭瑙佸紓甯搞€傜溂搴曠梾鍙樺彲鑳戒笌鎶椾綋澧為珮鏈夊叧銆?""Fundus lesion of the mimetic antiphospholipid antibody syndrome. Fluorography of the right eye 7.55 min A point on the optic disk is hyperfluorescent", a section of the vein below the disk is stained, and the leakage next to it is hyperfluorescent. Cystoid ring fluorescence (CME) was seen in the macula. The patient was examined by OCT at another hospital 2 months ago and had significant CME in the macula of both eyes, which recovered after treatment. Clinical data: the patient was a 52-year-old woman with 1 year of blurred vision in both eyes, visual acuity of 0.1 in the right eye and 0.2 in the left eye. the anterior segment of the eye was negative, the vitreous was cloudy, and macular edema was present. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology department, anticardiolipin antibodies were significantly increased up to 17.06 (normal 0.7), the rest of the multiple antibody tests were negative," and the blood sedimentation was normal. No systemic abnormality was observed. The fundus lesions may be related to the increased antibodies.""",,,,,
39_MM_Retinal_dataset/FFA/figure20-5-2E.png,Fundus disease caused by systemic disease,"鎷熸姉纾疯剛鎶椾綋缁煎悎寰佺溂搴曠梾鍙樸€傚彸鐪煎叡鍏夐€犲奖3.34鍒嗛挓锛屼笂鏂圭溂搴曞彲瑙佹瘺缁嗚绠℃墿寮犺交娓楁紡锛屽皯閲忓井琛€绠＄槫銆傛偅鑰呬簬2 涓湀鍓嶅湪浠栭櫌OCT妫€鏌ワ紝鍙岀溂榛勬枒鍧囨湁鏄庢樉鐨凜ME銆傜粡娌荤枟鍚庢湁鎵€鎭㈠銆備复搴婅祫鏂欙細鎮ｈ€呭コ鎬э紝52宀侊紝鑷鍙岀溂瑙嗙墿涓嶆竻1骞达紝瑙嗗姏鍙崇溂0.1锛屽乏鐪?.2銆傜溂鍓嶈妭闃存€э紝鐜荤拑浣撴贩娴婏紝榛勬枒姘磋偪銆傚嵃璞★細鍙岀溂鍚庤壊绱犺啘鐐庯紝榛勬枒鍥婃牱姘磋偪銆傜粡椋庢箍鍏嶇柅绉戞鏌ワ紝鎶楀績纾疯剛鎶椾綋鏄捐憲澧炲姞杈?7.06锛堟甯?.7)锛屽叾浣欏绉嶆姉浣撴鏌ラ槾鎬э紝琛€娌夋甯搞€傚叏韬湭瑙佸紓甯搞€傜溂搴曠梾鍙樺彲鑳戒笌鎶椾綋澧為珮鏈夊叧銆?""Fundus lesions in a proposed antiphospholipid antibody syndrome. Co-op photographic imaging of the right eye for 3.34 minutes showed dilated capillaries with light leakage and a few microangiomas in the upper fundus. The patient was examined by OCT at another hospital 2 months ago and had significant CME in the macula of both eyes. she recovered after treatment. Clinical data: the patient was a 52-year-old woman with blurred vision in both eyes for 1 year", visual acuity of 0.1 in the right eye and 0.2 in the left eye. anterior segment of the eye was negative, vitreous clouding, and macular edema. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology and immunology department, anticardiolipin antibody was significantly increased up to 17.06 (normal 0.7), the rest of the various antibody tests were negative," and the blood sedimentation was normal. No systemic abnormality was observed. The fundus lesions may be related to the increased antibodies.""",,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-7-2A.png,Fundus disease caused by systemic disease,"鎷熸姉纾疯剛鎶椾綋缁煎悎寰佺溂搴曠梾鍙樸€傚乏鐪艰崸鍏夐€犲奖8.09鍒嗛挓锛岃鐩樹笂琛€绠℃墿寮犺交娓楁紡銆傞潤鑴夌暐鍏呯泩銆傚悗鏋侀儴姣涚粏琛€绠℃墿寮犺交娓楁紡銆傞粍鏂戝潖褰㈣鏍疯崸鍏?CME) 銆傛偅鑰呬簬2 涓湀鍓嶅湪浠栭櫌OCT妫€鏌ワ紝鍙岀溂榛勬枒鍧囨湁鏄庢樉鐨凜ME銆傜粡娌荤枟鍚庢湁鎵€鎭㈠銆備复搴婅祫鏂欙細鎮ｈ€呭コ鎬э紝52宀侊紝鑷鍙岀溂瑙嗙墿涓嶆竻1骞达紝瑙嗗姏鍙崇溂0. 1锛屽乏鐪?.2銆傜溂鍓嶈妭闃存€э紝鐜荤拑浣撴贩娴婏紝榛勬枒姘磋偪銆傚嵃璞★細鍙岀溂鍚庤壊绱犺啘鐐庯紝榛勬枒鍥婃牱姘磋偪銆傜粡椋庢箍鍏嶇柅绉戞鏌ワ紝鎶楀績纾疯剛鎶椾綋鏄捐憲澧炲姞杈?7.06锛堟甯?.7)锛屽叾浣欏绉嶆姉浣撴鏌ラ槾鎬э紝琛€娌夋甯搞€傚叏韬湭瑙佸紓甯搞€傜溂搴曠梾鍙樺彲鑳戒笌鎶椾綋澧為珮鏈夊叧銆?""Fundus lesions in the mimetic antiphospholipid antibody syndrome. Fluorography of the left eye in 8.09 minutes with dilated lightly leaking suprachoroidal vessels. The veins are slightly filled. Capillary dilatation at the posterior pole is mildly leaky. Macular necrolithiasis-like fluorescence (CME). The patient was examined by OCT at another hospital 2 months ago and had significant CME in the macula of both eyes", which recovered after treatment. Clinical data: The patient was a 52-year-old woman with blurred vision in both eyes for 1 year, visual acuity of 0.1 in the right eye and 0.2 in the left eye, negative anterior segment of the eye, clouding of vitreous humor, and macular edema. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology department, anticardiolipin antibodies were significantly increased up to 17.06 (normal 0.7), the rest of the multiple antibody tests were negative," and the blood sedimentation was normal. There were no systemic abnormalities. The fundus lesions may be related to the increased antibodies.""",,,,,,
39_MM_Retinal_dataset/FFA/figure20-7-2B.png,Fundus disease caused by systemic disease,"鎷熸姉纾疯剛鎶椾綋缁煎悎寰佺溂搴曠梾鍙樸€傚乏鐪艰崸鍏夐€犲奖1.27鍒嗛挓锛屼笂鏂圭溂搴曚篃鏈夋瘺缁嗚绠℃墿寮犺交娓楁紡锛屽皯閲忓井琛€绠＄槫銆傛偅鑰呬簬2 涓湀鍓嶅湪浠栭櫌OCT妫€鏌ワ紝鍙岀溂榛勬枒鍧囨湁鏄庢樉鐨凜ME銆傜粡娌荤枟鍚庢湁鎵€鎭㈠銆備复搴婅祫鏂欙細鎮ｈ€呭コ鎬э紝52宀侊紝鑷鍙岀溂瑙嗙墿涓嶆竻1骞达紝瑙嗗姏鍙崇溂0. 1锛屽乏鐪?.2銆傜溂鍓嶈妭闃存€э紝鐜荤拑浣撴贩娴婏紝榛勬枒姘磋偪銆傚嵃璞★細鍙岀溂鍚庤壊绱犺啘鐐庯紝榛勬枒鍥婃牱姘磋偪銆傜粡椋庢箍鍏嶇柅绉戞鏌ワ紝鎶楀績纾疯剛鎶椾綋鏄捐憲澧炲姞杈?7.06锛堟甯?.7)锛屽叾浣欏绉嶆姉浣撴鏌ラ槾鎬э紝琛€娌夋甯搞€傚叏韬湭瑙佸紓甯搞€傜溂搴曠梾鍙樺彲鑳戒笌鎶椾綋澧為珮鏈夊叧銆?""Mimetic antiphospholipid antibody syndrome fundus lesions. Fluorography of the left eye at 1.27 min also showed capillary dilatation light leakage in the upper fundus and a few microangiomas. The patient was examined by OCT at his hospital 2 months ago and had significant CME in the macula of both eyes. she recovered with treatment. Clinical data: the patient was a 52-year-old woman with blurred vision in both eyes for 1 year", visual acuity of 0.1 in the right eye and 0.2 in the left eye. the anterior segment of the eye was negative, the vitreous humor was cloudy, and macular edema was present. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology department, anticardiolipin antibodies were significantly increased up to 17.06 (normal 0.7), the rest of the multiple antibody tests were negative," and the blood sedimentation was normal. No systemic abnormality was observed. The fundus lesions may be related to the increased antibodies.""",,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-8-2C.jpg,Normal,"姝ｅ父鑽у厜鍥撅紝鍔ㄨ剦鍓嶆湡锛氳鐩橀渚х潾缃戝姩鑴夐鍏堝厖鐩堬紝鑴夌粶鑶滄瘺缁嗚绠″憟琛ヤ竵鏍峰厖鐩?""Normal fluorescein angiogram (FA). In pre-arterial phase","a cilioretinal artery shows early filling at the temporal side of the optic disc.The choriocapillaris show patchy filling""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-8-2D.jpg,Normal,鍔ㄨ剦鏈燂紝鍔ㄨ剦灞傛祦锛氭湁鑽у厜鍏呯泩鐨勪竴闈负闃抽潰锛堢煭绠級锛屾湭鍏呯泩涓€闈负闃撮潰锛堥暱绠級,"Arterial phase. The sunny side is filling with fluorescein(short arrow),the shady side is no filling(long arrow)",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-10-1A.png,Normal,榛戠櫧鐪煎簳鍥?Black-white fundus photograph.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-10-1B.png,Normal,鍔ㄨ剦鏈燂紝鍔ㄨ剦鍜岃剦缁滆啘姣涚粏琛€绠″厖鐩?Black-white fundus photograph. Arterial phase. The arteries and choriocapillaris are filling.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-10-1C.png,Normal,鍔ㄩ潤鑴夋湡锛岄潤鑴夊紑濮嬪眰娴?Arteriovenous phase. The veins begin laminar flow.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure20-10-1D.png,Normal,闈欒剦鏈燂紝瑙嗙綉鑶滆绠″厖婊¤崸鍏?Venous phase. The retinal vessels showing fluorescence.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-15.png,Normal,鏅氭湡鑴夛紝缁滆啘鍜岃缃戣啘琛€绠¤崸鍏夐€愭笎娑堥€€,Late phase. The fluorescence of the choroidal and retinal vessels are fading gradually,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-16.png,Normal,"瑙嗙綉鑶滃姩鑴夛紙A锛夊凡鏈夎崸鍏夊厖鐩堣€岄潤鑴夊皻鏃犺崸鍏夛紙V锛?""The retinal artery is filling with fluorescein (A)"," there is no fluorescence of the retinal vein(V).""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-17A.png,Normal,"瑙嗙綉鑶滃姩鑴夛紙绠級宸插畬鍏ㄥ厖鐩堬紝闈欒剦锛堢澶达級寮€濮嬪眰娴?""The retinal artery (arrow)is filling completely"," the retinal veins (arrowhead) begin to show laminar flow.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-17B.png,Normal,鏅氭湡瑙嗙綉鑶滆绠″畬鍏ㄥ厖鐩?Late phase.The retinal vessels are completely filled,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-17C.png,Normal,闈欒剦灞傛祦锛屽彲瑙侀潤鑴変袱渚у眰娴侊紝浠庝袱灏忛潤鑴夊紩娴佸叆澶ч潤鑴夋椂褰㈡垚涓€涓績灞傛祦锛堢澶达級,"Venous laminar flow. The lamina on each side of the vein are seen, A central lamina has formed from the merging of two laminae from the two veins that drain into the larger vein (arrowhead)",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-17D.png,Normal,鑽у厜閫犲奖鏄剧ず浠庝笂涓嬭绠″彂鍑烘瘺缁嗚绠″舰鎴愰粍鏂戣绠＄綉,Fluorescein angiogram shows the perifoveal capillary net formed by the superior and inferior retinal vessels,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-17E.png,Normal,鑽у厜鍥鹃粍鏂戜腑蹇冩棤琛€绠″尯,Fluorescein angiogram. The foveal capillary-free zone,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-18A.png,Normal,"姝ｅ父瑙嗙洏鑽у厜鍥撅紝鏃╂湡鍔ㄩ潤鑴夋湡闈欒剦寮€濮嬪眰娴侊紝瑙嗙洏寮€濮嬫贰鐨勮崸鍏?""Normal Fluorescen angiogram of the optic disc. In the early arteriovenous phase", laminal flow has begun in the veins,"the optic discis beginning to show pale fluorescence.""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-18B.png,Normal,"15绉掑悗鍔ㄩ潤鑴夊畬鍏ㄥ厖鐩堬紝瑙嗙洏棰炰晶姣涚粏琛€绠″憟鐜拌崸鍏?""After 15 seconds the arteries and veins are completely filled","small capillaries on the temporal porion of the optic discare fluorescent.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-18C.png,Normal,鏅氭湡鍔ㄩ潤鑴夋湡锛岃鐩樿崸鍏夊噺閫€,"In the late arteriovenous phase,the optic disc demonstrates diminished fluorescence.",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-19.png,Normal,"鑽у厜鍥炬櫄鏈燂紝瑙嗙綉鑶滃拰鑴夌粶鑶滆崸鍏夊畬鍏ㄦ秷閫€銆傝鐩樿崸鍏夋煋鑹?""In the late phase of the angiogram","retinal and chorodal fluorescence has completely faded. The optic disc demonstrates fluorescenct staining""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-20.png,Normal,鑽у厜鍥?Fluorescein angiogram,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-21.png,Normal,鑽у厜鍥?Fluorescein angiogram,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-22A.png,Retinal vascular diseases,Salus寰侊紝鑽у厜鍥?Fluorescein angiogram,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-22B.png,Retinal vascular diseases,Salus寰侊紝鑽у厜鍥?Fluorescein angiogram,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-22C.png,Retinal vascular diseases,閲嶅害鍔ㄩ潤鑴変氦鍙夛紝闈欒剦鍙楀帇杩傛洸鎵╁紶鑽у厜鍥?Floenanoam angiogram,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-2-22D.png,Retinal vascular diseases,鐜姸娓楀嚭鑽у厜鍥俱€?鐜腑蹇冪殑姣涚粏琛€绠℃墿寮犲憟鐜板己鑽у厜,Fluorescein angiogram of The capillaries in the center of hard exudates are dilated and demonstrate hyperfluorescence,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-1B.png,Retinal vascular diseases,榛勬枒纭€ф笚鍑鸿崸鍏夊浘鏃╂湡锛屾瘺缁嗚绠℃墿寮?Dilatation of the capillaries in early phase of fluorescein angiogram of figure,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-4B.png,Retinal vascular diseases,榛勬枒纭€ф笚鍑烘櫄鏈熻崸鍏夊浘 澶ч噺鑽у厜绱犳笚婕忓憟鐜板己鑽у厜,Marked hyperfluorescence due to fluorescein leakage in the late phase of the angiogram of figure A,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-7B.png,Macular diseases,榛勬枒鍥婃牱姘磋偪鑽у厜閫犲奖鏅氭湡锛屽泭鏍风┖闂村憟鑺辩摚鐘跺己鑽у厜,"Macular cystoid edema. in late phase of fluorescein angiogram, there is a petaloid hyperfluorescence in the cystoid spaces",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-8B.png,Macular diseases,鑽у厜鍥俱€傛瘺缁嗚绠¤鐗垫媺杩傛洸,Fluorescein angiogram.the tortuous vessels are seen within the area of preretinal membrane contraction.,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-10B.png,Macular diseases,鑽у厜鍥炬樉绀鸿缃戣啘鍓嶈啘鑷撮粍鏂戣绠℃槑鏄捐總鏇?Fluorescein angiogram shows marked tortuosity of macular vessels in preretinal membrane,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-34B.png,Macular diseases,鍥続鑽у厜鍥捐绠￠珮搴﹁總鏇叉湁鑽у厜绱犳笚婕?Fluorescein angiogram of figure A shows marked vascular tortuosity and leakage.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-38B.png,Macular diseases,鍥続鑽у厜鍥鹃粍鏂戣绠¤交搴﹁總鏇?The Fluorescein angogram of figureA shows the light tortuosity of macular vessels.,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-38C.png,Retinal vascular diseases,"寮傚父瑙嗙綉鑶滈潤鑴夌┛鍏ヨ缃戣啘澶勬湁鑹茬礌娌夌潃,鑽у厜鍥惧儚",The Fluorescein angiogram of figure A. Abnormal retinal vein enters retina where showing pigmentation.,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-39.png,Macular diseases,閫忚鑽у厜鍔ㄩ潤鑴夋湡锛岀幓鐠冭啘鐤ｅ憟鐜板己鑽у厜杈圭晫娓呮櫚,"Transmitted fluorescence. in the arteriovenous phase of the angiogram,the drusens are hyperfluorscent and well defined.",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-43B.png,Macular diseases,閫忚鑽у厜鏅氭湡鑽у厜鍑忛€€锛屼絾浠嶆湁娣＄殑鑽у厜,"Transmitted fluorescence in the late phase, there is attenuation of fluorescence but still a faint fluorescence",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-44.png,Macular diseases,"閫忚鑽у厜,鏃╂湡榛勬枒鏈変竴鍦嗗舰閫忚鑽у厜",Transmitted fluorescence.in the early phase of the angiogram shows a round hyperfluorescence at macula.,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-45B.png,Macular diseases,5鍒嗛挓鍚庨粍鏂戝瓟澶勪粛鏈夋贰鐨勮崸鍏?After five minutes there is a faint fluorescence at the macular hole,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-47B.png,"Chorio-retinal degeneration and dystrophy, Macular diseases","閫忚鑽у厜,Stargardt鐥咃紝閫犲奖鏃╂湡榛勬枒鍖烘樉绀哄己鑽у厜",Tranmitted forescence shows marked hyperfuorescence in the macua area in Stargadt's disease (early phase of the angiogram).,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-3-51B.png,"Chorio-retinal degeneration and dystrophy, Macular diseases",鏅氭湡榛勬枒鍖哄憟娣＄殑鑽у厜,In the late phase the foveal regions are faint fluorescent,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-4-1B.png,Retinal vascular diseases,绯栧翱鐥呰缃戣啘鐥呭彉寰绠＄槫鍛堢幇寮鸿崸鍏?Hyperfluorescence of microaneurysms in diabetic retinopathy,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-4-1C.png,Retinal vascular diseases,鑽у厜鍥撅紝瑙嗙綉鑶滈潤鑴夐樆濉炴瘺缁嗚绠¤總鏇叉墿寮?Fluorescein angiogram. Retinal vein occlusion. The capillaries are dilated and tortuous,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-4-2B.png,Optic nerve diseases,鑽у厜鍥撅紝瑙嗙洏姘磋偪锛岃鐩樹笂姣涚粏琛€绠℃墿寮?Fluorescein angiogram. Papilledema. There is dilatation of capillaries on the disc,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-4-2C.png,Retinal vascular diseases,鍔ㄩ潤鑴夌煭璺崸鍏夊浘锛岃娴佺粡鐭矾锛堢澶达級浠庡姩鑴夛紙A锛夌洿鎺ヨ繘鍏ラ潤鑴夛紙V锛夈€傜硸灏跨梾瑙嗙綉鑶滅梾鍙?Arteriovenous shunt fluorescein angiogram. The blood flow is through shunt (arrowhead) from the artery(A) to the vein (V),,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure5-4-3A.png,Retinal vascular diseases,"鍔ㄩ潤鑴夌煭璺崸鍏夊浘鍔ㄨ剦锛圓锛夛紝闈欒剦锛圴锛夛紝瑙嗙綉鑶滈潤鑴夐樆濉?""Fluorescein angiogram. Arteriovenous shunt(arrow)", artery (A), vein (V)," retinal vein occlusion""",,,,,,,,,,,,
